"""센서 날짜(년-월-일)""",센서 시간(시:분),수위(M),온도(℃),EC(ms/cm),염분,TDS(mg/L),,전원 날짜(년-월-일),전원 시간(시:분),전원(V)
2020-02-19T23:00:00+09:00,2020-02-19T23:00:00+09:00,,,,,,,,,
2020-02-19T23:05:00+09:00,2020-02-19T23:05:00+09:00,-3.96,21.01,0,[05],,,,,
2020-02-19T23:10:00+09:00,2020-02-19T23:10:00+09:00,,,,,,,,,
2020-02-19T23:15:00+09:00,2020-02-19T23:15:00+09:00,,,,,,,,,
2020-02-19T23:20:00+09:00,2020-02-19T23:20:00+09:00,-3.97,20.96,0,[05],,,,,
2020-02-19T23:25:00+09:00,2020-02-19T23:25:00+09:00,,,,,,,,,
2020-02-19T23:30:00+09:00,2020-02-19T23:30:00+09:00,,,,,,,,,
2020-02-19T23:35:00+09:00,2020-02-19T23:35:00+09:00,-3.97,20.91,0,[05],,,,,
2020-02-19T23:40:00+09:00,2020-02-19T23:40:00+09:00,,,,,,,,,
2020-02-19T23:45:00+09:00,2020-02-19T23:45:00+09:00,,,,,,,,,
2020-02-19T23:50:00+09:00,2020-02-19T23:50:00+09:00,-3.97,20.86,0,[05],,,,,
2020-02-19T23:55:00+09:00,2020-02-19T23:55:00+09:00,,,,,,,,,
2020-02-20T00:00:00+09:00,2020-02-20T00:00:00+09:00,,,,,,,,,
2020-02-20T00:05:00+09:00,2020-02-20T00:05:00+09:00,-3.97,20.81,0,[05],,,,,
2020-02-20T00:10:00+09:00,2020-02-20T00:10:00+09:00,,,,,,,,,
2020-02-20T00:15:00+09:00,2020-02-20T00:15:00+09:00,,,,,,,,,
2020-02-20T00:20:00+09:00,2020-02-20T00:20:00+09:00,-3.97,20.76,0,[05],,,,,
2020-02-20T00:25:00+09:00,2020-02-20T00:25:00+09:00,,,,,,,,,
2020-02-20T00:30:00+09:00,2020-02-20T00:30:00+09:00,,,,,,,,,
2020-02-20T00:35:00+09:00,2020-02-20T00:35:00+09:00,-3.97,20.7,0,[05],,,,,
2020-02-20T00:40:00+09:00,2020-02-20T00:40:00+09:00,,,,,,,,,
2020-02-20T00:45:00+09:00,2020-02-20T00:45:00+09:00,,,,,,,,,
2020-02-20T00:50:00+09:00,2020-02-20T00:50:00+09:00,-3.97,20.64,0,[05],,,,,
2020-02-20T00:55:00+09:00,2020-02-20T00:55:00+09:00,,,,,,,,,
2020-02-20T01:00:00+09:00,2020-02-20T01:00:00+09:00,,,,,,,,,
2020-02-20T01:05:00+09:00,2020-02-20T01:05:00+09:00,-3.97,20.58,0,[05],,,,,
2020-02-20T01:10:00+09:00,2020-02-20T01:10:00+09:00,,,,,,,,,
2020-02-20T01:15:00+09:00,2020-02-20T01:15:00+09:00,,,,,,,,,
2020-02-20T01:20:00+09:00,2020-02-20T01:20:00+09:00,-3.98,20.53,0,[05],,,,,
2020-02-20T01:25:00+09:00,2020-02-20T01:25:00+09:00,,,,,,,,,
2020-02-20T01:30:00+09:00,2020-02-20T01:30:00+09:00,,,,,,,,,
2020-02-20T01:35:00+09:00,2020-02-20T01:35:00+09:00,-3.98,20.49,0,[05],,,,,
2020-02-20T01:40:00+09:00,2020-02-20T01:40:00+09:00,,,,,,,,,
2020-02-20T01:45:00+09:00,2020-02-20T01:45:00+09:00,,,,,,,,,
2020-02-20T01:50:00+09:00,2020-02-20T01:50:00+09:00,-3.98,20.45,0,[05],,,,,
2020-02-20T01:55:00+09:00,2020-02-20T01:55:00+09:00,,,,,,,,,
2020-02-20T02:00:00+09:00,2020-02-20T02:00:00+09:00,,,,,,,,,
2020-02-20T02:05:00+09:00,2020-02-20T02:05:00+09:00,-3.98,20.41,0,[05],,,,,
2020-02-20T02:10:00+09:00,2020-02-20T02:10:00+09:00,,,,,,,,,
2020-02-20T02:15:00+09:00,2020-02-20T02:15:00+09:00,,,,,,,,,
2020-02-20T02:20:00+09:00,2020-02-20T02:20:00+09:00,-3.98,20.38,0,[05],,,,,
2020-02-20T02:25:00+09:00,2020-02-20T02:25:00+09:00,,,,,,,,,
2020-02-20T02:30:00+09:00,2020-02-20T02:30:00+09:00,,,,,,,,,
2020-02-20T02:35:00+09:00,2020-02-20T02:35:00+09:00,-3.98,20.35,0,[05],,,,,
2020-02-20T02:40:00+09:00,2020-02-20T02:40:00+09:00,,,,,,,,,
2020-02-20T02:45:00+09:00,2020-02-20T02:45:00+09:00,,,,,,,,,
2020-02-20T02:50:00+09:00,2020-02-20T02:50:00+09:00,-3.98,20.33,0,[05],,,,,
2020-02-20T02:55:00+09:00,2020-02-20T02:55:00+09:00,,,,,,,,,
2020-02-20T03:00:00+09:00,2020-02-20T03:00:00+09:00,,,,,,,,,
2020-02-20T03:05:00+09:00,2020-02-20T03:05:00+09:00,-3.98,20.3,0,[05],,,,,
2020-02-20T03:10:00+09:00,2020-02-20T03:10:00+09:00,,,,,,,,,
2020-02-20T03:15:00+09:00,2020-02-20T03:15:00+09:00,,,,,,,,,
2020-02-20T03:20:00+09:00,2020-02-20T03:20:00+09:00,-3.98,20.29,0,[05],,,,,
2020-02-20T03:25:00+09:00,2020-02-20T03:25:00+09:00,,,,,,,,,
2020-02-20T03:30:00+09:00,2020-02-20T03:30:00+09:00,,,,,,,,,
2020-02-20T03:35:00+09:00,2020-02-20T03:35:00+09:00,-3.98,20.26,0,[05],,,,,
2020-02-20T03:40:00+09:00,2020-02-20T03:40:00+09:00,,,,,,,,,
2020-02-20T03:45:00+09:00,2020-02-20T03:45:00+09:00,,,,,,,,,
2020-02-20T03:50:00+09:00,2020-02-20T03:50:00+09:00,-3.98,20.23,0,[05],,,,,
2020-02-20T03:55:00+09:00,2020-02-20T03:55:00+09:00,,,,,,,,,
2020-02-20T04:00:00+09:00,2020-02-20T04:00:00+09:00,,,,,,,,,
2020-02-20T04:05:00+09:00,2020-02-20T04:05:00+09:00,-3.98,20.2,0,[05],,,,,
2020-02-20T04:10:00+09:00,2020-02-20T04:10:00+09:00,,,,,,,,,
2020-02-20T04:15:00+09:00,2020-02-20T04:15:00+09:00,,,,,,,,,
2020-02-20T04:20:00+09:00,2020-02-20T04:20:00+09:00,-3.98,20.16,0,[05],,,,,
2020-02-20T04:25:00+09:00,2020-02-20T04:25:00+09:00,,,,,,,,,
2020-02-20T04:30:00+09:00,2020-02-20T04:30:00+09:00,,,,,,,,,
2020-02-20T04:35:00+09:00,2020-02-20T04:35:00+09:00,-3.99,20.13,0,[05],,,,,
2020-02-20T04:40:00+09:00,2020-02-20T04:40:00+09:00,,,,,,,,,
2020-02-20T04:45:00+09:00,2020-02-20T04:45:00+09:00,,,,,,,,,
2020-02-20T04:50:00+09:00,2020-02-20T04:50:00+09:00,-3.99,20.09,0,[05],,,,,
2020-02-20T04:55:00+09:00,2020-02-20T04:55:00+09:00,,,,,,,,,
2020-02-20T05:00:00+09:00,2020-02-20T05:00:00+09:00,,,,,,,,,
2020-02-20T05:05:00+09:00,2020-02-20T05:05:00+09:00,-3.99,20.04,0,[05],,,,,
2020-02-20T05:10:00+09:00,2020-02-20T05:10:00+09:00,,,,,,,,,
2020-02-20T05:15:00+09:00,2020-02-20T05:15:00+09:00,,,,,,,,,
2020-02-20T05:20:00+09:00,2020-02-20T05:20:00+09:00,-3.99,20.01,0,[05],,,,,
2020-02-20T05:25:00+09:00,2020-02-20T05:25:00+09:00,,,,,,,,,
2020-02-20T05:30:00+09:00,2020-02-20T05:30:00+09:00,,,,,,,,,
2020-02-20T05:35:00+09:00,2020-02-20T05:35:00+09:00,-3.99,19.97,0,[05],,,,,
2020-02-20T05:40:00+09:00,2020-02-20T05:40:00+09:00,,,,,,,,,
2020-02-20T05:45:00+09:00,2020-02-20T05:45:00+09:00,,,,,,,,,
2020-02-20T05:50:00+09:00,2020-02-20T05:50:00+09:00,-3.99,19.92,0,[05],,,,,
2020-02-20T05:55:00+09:00,2020-02-20T05:55:00+09:00,,,,,,,,,
2020-02-20T06:00:00+09:00,2020-02-20T06:00:00+09:00,,,,,,,,,
2020-02-20T06:05:00+09:00,2020-02-20T06:05:00+09:00,-3.99,19.86,0,[05],,,,,
2020-02-20T06:10:00+09:00,2020-02-20T06:10:00+09:00,,,,,,,,,
2020-02-20T06:15:00+09:00,2020-02-20T06:15:00+09:00,,,,,,,,,
2020-02-20T06:20:00+09:00,2020-02-20T06:20:00+09:00,-3.99,19.81,0,[05],,,,,
2020-02-20T06:25:00+09:00,2020-02-20T06:25:00+09:00,,,,,,,,,
2020-02-20T06:30:00+09:00,2020-02-20T06:30:00+09:00,,,,,,,,,
2020-02-20T06:35:00+09:00,2020-02-20T06:35:00+09:00,-4,19.78,0,[05],,,,,
2020-02-20T06:40:00+09:00,2020-02-20T06:40:00+09:00,,,,,,,,,
2020-02-20T06:45:00+09:00,2020-02-20T06:45:00+09:00,,,,,,,,,
2020-02-20T06:50:00+09:00,2020-02-20T06:50:00+09:00,-4,19.73,0,[05],,,,,
2020-02-20T06:55:00+09:00,2020-02-20T06:55:00+09:00,,,,,,,,,
2020-02-20T07:00:00+09:00,2020-02-20T07:00:00+09:00,,,,,,,,,
2020-02-20T07:05:00+09:00,2020-02-20T07:05:00+09:00,-4,19.67,0,[05],,,,,
2020-02-20T07:10:00+09:00,2020-02-20T07:10:00+09:00,,,,,,,,,
2020-02-20T07:15:00+09:00,2020-02-20T07:15:00+09:00,,,,,,,,,
2020-02-20T07:20:00+09:00,2020-02-20T07:20:00+09:00,-4,19.59,0,[05],,,,,
2020-02-20T07:25:00+09:00,2020-02-20T07:25:00+09:00,,,,,,,,,
2020-02-20T07:30:00+09:00,2020-02-20T07:30:00+09:00,,,,,,,,,
2020-02-20T07:35:00+09:00,2020-02-20T07:35:00+09:00,-4,19.51,0,[05],,,,,
2020-02-20T07:40:00+09:00,2020-02-20T07:40:00+09:00,,,,,,,,,
2020-02-20T07:45:00+09:00,2020-02-20T07:45:00+09:00,,,,,,,,,
2020-02-20T07:50:00+09:00,2020-02-20T07:50:00+09:00,-4,19.47,0,[05],,,,,
2020-02-20T07:55:00+09:00,2020-02-20T07:55:00+09:00,,,,,,,,,
2020-02-20T08:00:00+09:00,2020-02-20T08:00:00+09:00,,,,,,,,,
2020-02-20T08:05:00+09:00,2020-02-20T08:05:00+09:00,-4,19.52,0,[05],,,,,
2020-02-20T08:10:00+09:00,2020-02-20T08:10:00+09:00,,,,,,,,,
2020-02-20T08:15:00+09:00,2020-02-20T08:15:00+09:00,,,,,,,,,
2020-02-20T08:20:00+09:00,2020-02-20T08:20:00+09:00,-3.98,19.77,0,[05],,,,,
2020-02-20T08:25:00+09:00,2020-02-20T08:25:00+09:00,,,,,,,,,
2020-02-20T08:30:00+09:00,2020-02-20T08:30:00+09:00,,,,,,,,,
2020-02-20T08:35:00+09:00,2020-02-20T08:35:00+09:00,-3.96,20.14,0,[05],,,,,
2020-02-20T08:40:00+09:00,2020-02-20T08:40:00+09:00,,,,,,,,,
2020-02-20T08:45:00+09:00,2020-02-20T08:45:00+09:00,,,,,,,,,
2020-02-20T08:50:00+09:00,2020-02-20T08:50:00+09:00,-3.95,20.42,0,[05],,,,,
2020-02-20T08:55:00+09:00,2020-02-20T08:55:00+09:00,,,,,,,,,
2020-02-20T09:00:00+09:00,2020-02-20T09:00:00+09:00,,,,,,,,,
2020-02-20T09:05:00+09:00,2020-02-20T09:05:00+09:00,-3.94,20.69,0,[05],,,,,
2020-02-20T09:10:00+09:00,2020-02-20T09:10:00+09:00,,,,,,,,,
2020-02-20T09:15:00+09:00,2020-02-20T09:15:00+09:00,,,,,,,,,
2020-02-20T09:20:00+09:00,2020-02-20T09:20:00+09:00,-3.93,20.95,0,[05],,,,,
2020-02-20T09:25:00+09:00,2020-02-20T09:25:00+09:00,,,,,,,,,
2020-02-20T09:30:00+09:00,2020-02-20T09:30:00+09:00,,,,,,,,,
2020-02-20T09:35:00+09:00,2020-02-20T09:35:00+09:00,-3.92,21.15,0,[05],,,,,
2020-02-20T09:40:00+09:00,2020-02-20T09:40:00+09:00,,,,,,,,,
2020-02-20T09:45:00+09:00,2020-02-20T09:45:00+09:00,,,,,,,,,
2020-02-20T09:50:00+09:00,2020-02-20T09:50:00+09:00,-3.92,21.32,0,[05],,,,,
2020-02-20T09:55:00+09:00,2020-02-20T09:55:00+09:00,,,,,,,,,
2020-02-20T10:00:00+09:00,2020-02-20T10:00:00+09:00,,,,,,,,,
2020-02-20T10:05:00+09:00,2020-02-20T10:05:00+09:00,-3.91,21.48,0,[05],,,,,
2020-02-20T10:10:00+09:00,2020-02-20T10:10:00+09:00,,,,,,,,,
2020-02-20T10:15:00+09:00,2020-02-20T10:15:00+09:00,,,,,,,,,
2020-02-20T10:20:00+09:00,2020-02-20T10:20:00+09:00,-3.91,21.63,0,[05],,,,,
2020-02-20T10:25:00+09:00,2020-02-20T10:25:00+09:00,,,,,,,,,
2020-02-20T10:30:00+09:00,2020-02-20T10:30:00+09:00,,,,,,,,,
2020-02-20T10:35:00+09:00,2020-02-20T10:35:00+09:00,-3.9,21.76,0,[05],,,,,
2020-02-20T10:40:00+09:00,2020-02-20T10:40:00+09:00,,,,,,,,,
2020-02-20T10:45:00+09:00,2020-02-20T10:45:00+09:00,,,,,,,,,
2020-02-20T10:50:00+09:00,2020-02-20T10:50:00+09:00,-3.9,21.89,0,[05],,,,,
2020-02-20T10:55:00+09:00,2020-02-20T10:55:00+09:00,,,,,,,,,
2020-02-20T11:00:00+09:00,2020-02-20T11:00:00+09:00,,,,,,,,,
2020-02-20T11:05:00+09:00,2020-02-20T11:05:00+09:00,-3.89,22.02,0,[05],,,,,
2020-02-20T11:10:00+09:00,2020-02-20T11:10:00+09:00,,,,,,,,,
2020-02-20T11:15:00+09:00,2020-02-20T11:15:00+09:00,,,,,,,,,
2020-02-20T11:20:00+09:00,2020-02-20T11:20:00+09:00,-3.88,22.16,0,[05],,,,,
2020-02-20T11:25:00+09:00,2020-02-20T11:25:00+09:00,,,,,,,,,
2020-02-20T11:30:00+09:00,2020-02-20T11:30:00+09:00,,,,,,,,,
2020-02-20T11:35:00+09:00,2020-02-20T11:35:00+09:00,-3.88,22.28,0,[05],,,,,
2020-02-20T11:40:00+09:00,2020-02-20T11:40:00+09:00,,,,,,,,,
2020-02-20T11:45:00+09:00,2020-02-20T11:45:00+09:00,,,,,,,,,
2020-02-20T11:50:00+09:00,2020-02-20T11:50:00+09:00,-3.87,22.42,0,[05],,,,,
2020-02-20T11:55:00+09:00,2020-02-20T11:55:00+09:00,,,,,,,,,
2020-02-20T12:00:00+09:00,2020-02-20T12:00:00+09:00,,,,,,,,,
2020-02-20T12:05:00+09:00,2020-02-20T12:05:00+09:00,-3.86,22.54,0,[05],,,,,
2020-02-20T12:10:00+09:00,2020-02-20T12:10:00+09:00,,,,,,,,,
2020-02-20T12:15:00+09:00,2020-02-20T12:15:00+09:00,,,,,,,,,
2020-02-20T12:20:00+09:00,2020-02-20T12:20:00+09:00,-3.86,22.66,0,[05],,,,,
2020-02-20T12:25:00+09:00,2020-02-20T12:25:00+09:00,,,,,,,,,
2020-02-20T12:30:00+09:00,2020-02-20T12:30:00+09:00,,,,,,,,,
2020-02-20T12:35:00+09:00,2020-02-20T12:35:00+09:00,-3.85,22.78,0,[05],,,,,
2020-02-20T12:40:00+09:00,2020-02-20T12:40:00+09:00,,,,,,,,,
2020-02-20T12:45:00+09:00,2020-02-20T12:45:00+09:00,,,,,,,,,
2020-02-20T12:50:00+09:00,2020-02-20T12:50:00+09:00,-3.84,22.91,0,[05],,,,,
2020-02-20T12:55:00+09:00,2020-02-20T12:55:00+09:00,,,,,,,,,
2020-02-20T13:00:00+09:00,2020-02-20T13:00:00+09:00,,,,,,,,,
2020-02-20T13:05:00+09:00,2020-02-20T13:05:00+09:00,-3.83,23.06,0,[05],,,,,
2020-02-20T13:10:00+09:00,2020-02-20T13:10:00+09:00,,,,,,,,,
2020-02-20T13:15:00+09:00,2020-02-20T13:15:00+09:00,,,,,,,,,
2020-02-20T13:20:00+09:00,2020-02-20T13:20:00+09:00,-3.88,22.6,0,[05],,,,,
2020-02-20T13:25:00+09:00,2020-02-20T13:25:00+09:00,,,,,,,,,
2020-02-20T13:30:00+09:00,2020-02-20T13:30:00+09:00,,,,,,,,,
2020-02-20T13:35:00+09:00,2020-02-20T13:35:00+09:00,-3.89,22.36,0,[05],,,,,
2020-02-20T13:40:00+09:00,2020-02-20T13:40:00+09:00,,,,,,,,,
2020-02-20T13:45:00+09:00,2020-02-20T13:45:00+09:00,,,,,,,,,
2020-02-20T13:50:00+09:00,2020-02-20T13:50:00+09:00,-3.87,22.51,0,[05],,,,,
2020-02-20T13:55:00+09:00,2020-02-20T13:55:00+09:00,,,,,,,,,
2020-02-20T14:00:00+09:00,2020-02-20T14:00:00+09:00,,,,,,,,,
2020-02-20T14:05:00+09:00,2020-02-20T14:05:00+09:00,-3.84,22.93,0,[05],,,,,
2020-02-20T14:10:00+09:00,2020-02-20T14:10:00+09:00,,,,,,,,,
2020-02-20T14:15:00+09:00,2020-02-20T14:15:00+09:00,,,,,,,,,
2020-02-20T14:20:00+09:00,2020-02-20T14:20:00+09:00,-3.83,23.2,0,[05],,,,,
2020-02-20T14:25:00+09:00,2020-02-20T14:25:00+09:00,,,,,,,,,
2020-02-20T14:30:00+09:00,2020-02-20T14:30:00+09:00,,,,,,,,,
2020-02-20T14:35:00+09:00,2020-02-20T14:35:00+09:00,-3.8,23.55,0,[05],,,,,
2020-02-20T14:40:00+09:00,2020-02-20T14:40:00+09:00,,,,,,,,,
2020-02-20T14:45:00+09:00,2020-02-20T14:45:00+09:00,,,,,,,,,
2020-02-20T14:50:00+09:00,2020-02-20T14:50:00+09:00,-3.79,23.74,0,[05],,,,,
2020-02-20T14:55:00+09:00,2020-02-20T14:55:00+09:00,,,,,,,,,
2020-02-20T15:00:00+09:00,2020-02-20T15:00:00+09:00,,,,,,,,,
2020-02-20T15:05:00+09:00,2020-02-20T15:05:00+09:00,-3.78,23.94,0,[05],,,,,
2020-02-20T15:10:00+09:00,2020-02-20T15:10:00+09:00,,,,,,,,,
2020-02-20T15:15:00+09:00,2020-02-20T15:15:00+09:00,,,,,,,,,
2020-02-20T15:20:00+09:00,2020-02-20T15:20:00+09:00,-3.77,24.2,0,[05],,,,,
2020-02-20T15:25:00+09:00,2020-02-20T15:25:00+09:00,,,,,,,,,
2020-02-20T15:30:00+09:00,2020-02-20T15:30:00+09:00,,,,,,,,,
2020-02-20T15:35:00+09:00,2020-02-20T15:35:00+09:00,-3.76,24.41,0,[05],,,,,
2020-02-20T15:40:00+09:00,2020-02-20T15:40:00+09:00,,,,,,,,,
2020-02-20T15:45:00+09:00,2020-02-20T15:45:00+09:00,,,,,,,,,
2020-02-20T15:50:00+09:00,2020-02-20T15:50:00+09:00,-3.75,24.54,0,[05],,,,,
2020-02-20T15:55:00+09:00,2020-02-20T15:55:00+09:00,,,,,,,,,
2020-02-20T16:00:00+09:00,2020-02-20T16:00:00+09:00,,,,,,,,,
2020-02-20T16:05:00+09:00,2020-02-20T16:05:00+09:00,-3.76,24.46,0,[05],,,,,
2020-02-20T16:10:00+09:00,2020-02-20T16:10:00+09:00,,,,,,,,,
2020-02-20T16:15:00+09:00,2020-02-20T16:15:00+09:00,,,,,,,,,
2020-02-20T16:20:00+09:00,2020-02-20T16:20:00+09:00,-3.79,24.1,0,[05],,,,,
2020-02-20T16:25:00+09:00,2020-02-20T16:25:00+09:00,,,,,,,,,
2020-02-20T16:30:00+09:00,2020-02-20T16:30:00+09:00,,,,,,,,,
2020-02-20T16:35:00+09:00,2020-02-20T16:35:00+09:00,-3.76,24.38,0,[05],,,,,
2020-02-20T16:40:00+09:00,2020-02-20T16:40:00+09:00,,,,,,,,,
2020-02-20T16:45:00+09:00,2020-02-20T16:45:00+09:00,,,,,,,,,
2020-02-20T16:50:00+09:00,2020-02-20T16:50:00+09:00,-3.75,24.58,0,[05],,,,,
2020-02-20T16:55:00+09:00,2020-02-20T16:55:00+09:00,,,,,,,,,
2020-02-20T17:00:00+09:00,2020-02-20T17:00:00+09:00,,,,,,,,,
2020-02-20T17:05:00+09:00,2020-02-20T17:05:00+09:00,-3.75,24.63,0,[05],,,,,
2020-02-20T17:10:00+09:00,2020-02-20T17:10:00+09:00,,,,,,,,,
2020-02-20T17:15:00+09:00,2020-02-20T17:15:00+09:00,,,,,,,,,
2020-02-20T17:20:00+09:00,2020-02-20T17:20:00+09:00,-3.76,24.54,0,[05],,,,,
2020-02-20T17:25:00+09:00,2020-02-20T17:25:00+09:00,,,,,,,,,
2020-02-20T17:30:00+09:00,2020-02-20T17:30:00+09:00,,,,,,,,,
2020-02-20T17:35:00+09:00,2020-02-20T17:35:00+09:00,-3.78,24.3,0,[05],,,,,
2020-02-20T17:40:00+09:00,2020-02-20T17:40:00+09:00,,,,,,,,,
2020-02-20T17:45:00+09:00,2020-02-20T17:45:00+09:00,,,,,,,,,
2020-02-20T17:50:00+09:00,2020-02-20T17:50:00+09:00,-3.79,24.04,0,[05],,,,,
2020-02-20T17:55:00+09:00,2020-02-20T17:55:00+09:00,,,,,,,,,
2020-02-20T18:00:00+09:00,2020-02-20T18:00:00+09:00,,,,,,,,,
2020-02-20T18:05:00+09:00,2020-02-20T18:05:00+09:00,-3.8,24.01,0,[05],,,,,
2020-02-20T18:10:00+09:00,2020-02-20T18:10:00+09:00,,,,,,,,,
2020-02-20T18:15:00+09:00,2020-02-20T18:15:00+09:00,,,,,,,,,
2020-02-20T18:20:00+09:00,2020-02-20T18:20:00+09:00,-3.82,23.66,0,[05],,,,,
2020-02-20T18:25:00+09:00,2020-02-20T18:25:00+09:00,,,,,,,,,
2020-02-20T18:30:00+09:00,2020-02-20T18:30:00+09:00,,,,,,,,,
2020-02-20T18:35:00+09:00,2020-02-20T18:35:00+09:00,-3.82,23.68,0,[05],,,,,
2020-02-20T18:40:00+09:00,2020-02-20T18:40:00+09:00,,,,,,,,,
2020-02-20T18:45:00+09:00,2020-02-20T18:45:00+09:00,,,,,,,,,
2020-02-20T18:50:00+09:00,2020-02-20T18:50:00+09:00,-3.83,23.63,0,[05],,,,,
2020-02-20T18:55:00+09:00,2020-02-20T18:55:00+09:00,,,,,,,,,
2020-02-20T19:00:00+09:00,2020-02-20T19:00:00+09:00,,,,,,,,,
2020-02-20T19:05:00+09:00,2020-02-20T19:05:00+09:00,-3.83,23.52,0,[05],,,,,
2020-02-20T19:10:00+09:00,2020-02-20T19:10:00+09:00,,,,,,,,,
2020-02-20T19:15:00+09:00,2020-02-20T19:15:00+09:00,,,,,,,,,
2020-02-20T19:20:00+09:00,2020-02-20T19:20:00+09:00,-3.84,23.42,0,[05],,,,,
2020-02-20T19:25:00+09:00,2020-02-20T19:25:00+09:00,,,,,,,,,
2020-02-20T19:30:00+09:00,2020-02-20T19:30:00+09:00,,,,,,,,,
2020-02-20T19:35:00+09:00,2020-02-20T19:35:00+09:00,-3.84,23.31,0,[05],,,,,
2020-02-20T19:40:00+09:00,2020-02-20T19:40:00+09:00,,,,,,,,,
2020-02-20T19:45:00+09:00,2020-02-20T19:45:00+09:00,,,,,,,,,
2020-02-21T17:11:55+09:00,2020-02-21T17:11:55+09:00,0.69,21.51,0.24,[05],,,,,
2020-02-21T17:12:00+09:00,2020-02-21T17:12:00+09:00,0.94,22.04,0.23,[05],,,,,
2020-02-21T17:12:05+09:00,2020-02-21T17:12:05+09:00,,,,,,,,,
2020-02-21T17:12:10+09:00,2020-02-21T17:12:10+09:00,0.98,22.11,0.231,[05],,,,,
2020-02-21T17:12:15+09:00,2020-02-21T17:12:15+09:00,,,,,,,,,
2020-02-21T17:12:20+09:00,2020-02-21T17:12:20+09:00,,,,,,,,,
2020-02-21T17:12:25+09:00,2020-02-21T17:12:25+09:00,1.02,22.19,0.231,[05],,,,,
2020-02-21T17:12:30+09:00,2020-02-21T17:12:30+09:00,,,,,,,,,
2020-02-21T17:12:35+09:00,2020-02-21T17:12:35+09:00,,,,,,,,,
2020-02-21T17:12:40+09:00,2020-02-21T17:12:40+09:00,1.07,22.26,0.231,[05],,,,,
2020-02-21T17:12:45+09:00,2020-02-21T17:12:45+09:00,,,,,,,,,
2020-02-21T17:12:50+09:00,2020-02-21T17:12:50+09:00,,,,,,,,,
2020-02-21T17:12:55+09:00,2020-02-21T17:12:55+09:00,1.1,22.32,0.232,[05],,,,,
2020-02-21T17:13:00+09:00,2020-02-21T17:13:00+09:00,,,,,,,,,
2020-02-21T17:13:05+09:00,2020-02-21T17:13:05+09:00,,,,,,,,,
2020-02-21T17:13:10+09:00,2020-02-21T17:13:10+09:00,1.14,22.38,0.232,[05],,,,,
2020-02-21T17:13:15+09:00,2020-02-21T17:13:15+09:00,,,,,,,,,
2020-02-21T17:13:20+09:00,2020-02-21T17:13:20+09:00,,,,,,,,,
2020-02-21T17:13:25+09:00,2020-02-21T17:13:25+09:00,1.18,22.42,0.232,[05],,,,,
2020-02-21T17:13:30+09:00,2020-02-21T17:13:30+09:00,,,,,,,,,
2020-02-21T17:13:35+09:00,2020-02-21T17:13:35+09:00,,,,,,,,,
2020-02-21T17:13:40+09:00,2020-02-21T17:13:40+09:00,1.21,22.44,0.232,[05],,,,,
2020-02-21T17:13:45+09:00,2020-02-21T17:13:45+09:00,,,,,,,,,
2020-02-21T17:13:50+09:00,2020-02-21T17:13:50+09:00,,,,,,,,,
2020-02-21T17:13:55+09:00,2020-02-21T17:13:55+09:00,1.24,22.44,0.232,[05],,,,,
2020-02-21T17:14:00+09:00,2020-02-21T17:14:00+09:00,,,,,,,,,
2020-02-21T17:14:05+09:00,2020-02-21T17:14:05+09:00,,,,,,,,,
2020-02-21T17:14:10+09:00,2020-02-21T17:14:10+09:00,1.27,22.44,0.232,[05],,,,,
2020-02-21T17:14:15+09:00,2020-02-21T17:14:15+09:00,,,,,,,,,
2020-02-21T17:14:20+09:00,2020-02-21T17:14:20+09:00,,,,,,,,,
2020-02-21T17:14:25+09:00,2020-02-21T17:14:25+09:00,1.3,22.43,0.232,[05],,,,,
2020-02-21T17:14:30+09:00,2020-02-21T17:14:30+09:00,,,,,,,,,
2020-02-21T17:14:35+09:00,2020-02-21T17:14:35+09:00,,,,,,,,,
2020-02-21T17:14:40+09:00,2020-02-21T17:14:40+09:00,1.32,22.43,0.232,[05],,,,,
2020-02-21T17:14:45+09:00,2020-02-21T17:14:45+09:00,,,,,,,,,
2020-02-21T17:14:50+09:00,2020-02-21T17:14:50+09:00,,,,,,,,,
2020-02-21T17:14:55+09:00,2020-02-21T17:14:55+09:00,1.34,22.4,0.232,[05],,,,,
2020-02-21T17:15:00+09:00,2020-02-21T17:15:00+09:00,,,,,,,,,
2020-02-21T08:41:45+09:00,2020-02-21T08:41:45+09:00,,,,,,,,,
2020-02-21T08:41:50+09:00,2020-02-21T08:41:50+09:00,1.36,22.37,0.232,[05],,,,,
2020-02-21T08:41:55+09:00,2020-02-21T08:41:55+09:00,,,,,,,,,
2020-02-21T08:42:00+09:00,2020-02-21T08:42:00+09:00,,,,,,,,,
2020-02-21T08:42:05+09:00,2020-02-21T08:42:05+09:00,1.38,22.35,0.232,[05],,,,,
2020-02-21T08:42:10+09:00,2020-02-21T08:42:10+09:00,,,,,,,,,
2020-02-21T08:42:15+09:00,2020-02-21T08:42:15+09:00,,,,,,,,,
2020-02-21T08:42:20+09:00,2020-02-21T08:42:20+09:00,1.4,22.33,0.232,[05],,,,,
2020-02-21T08:42:25+09:00,2020-02-21T08:42:25+09:00,,,,,,,,,
2020-02-21T08:42:30+09:00,2020-02-21T08:42:30+09:00,,,,,,,,,
2020-02-21T08:42:35+09:00,2020-02-21T08:42:35+09:00,1.42,22.3,0.232,[05],,,,,
